id,saleprice
1999,169271.68578635203
2467,202675.8223083366
2665,160425.58059218928
1538,349177.14696287573
398,119075.09694803531
2822,130387.51049320711
2157,149672.11304140274
1856,233927.48912688234
1269,92667.07913946324
2570,113988.6248624934
2320,237696.5004611296
1517,129676.980569635
2304,118456.54240517449
1312,96255.05196887684
2012,133847.82047596626
506,230567.72996874584
2865,210948.17265314545
2367,95493.52932808816
554,82528.23727208494
238,141892.96080634947
1954,124018.58911371272
2488,105388.30160260075
2291,75329.8063851641
1969,129023.26717619682
2725,155572.97107336987
1482,152372.06243788928
2763,200266.7606275841
503,258239.63757140853
1584,244868.78101457248
1531,146334.4179732766
2210,173036.0127063226
459,305974.0722202654
556,118801.59383535059
1347,135519.97942889086
1290,74506.864875126
1388,87557.7314795718
1571,215618.44333211976
2754,210687.76796155187
765,134961.93983385354
2494,118476.9805756459
2870,227988.2477614273
7,245883.42894955236
1114,253352.55170480272
2418,266887.3549127049
291,128771.36212075567
18,338508.0484659724
39,330220.47160135116
1001,277814.2633935363
2442,226423.12706704636
616,134045.66845711228
2680,89257.88672889717
1414,123235.42843728328
289,153702.65033460755
40,256490.59597251954
860,124973.39336402362
409,124717.7341729959
673,157346.38088807426
2427,183072.18698372282
2036,183353.5378113688
2564,142793.6222725061
642,152069.41622228603
1008,186544.39805260024
1908,130765.08455514756
2519,184982.33828687953
1369,86609.15883952448
2855,162559.5379803183
712,97764.61468336114
1943,109675.88514122936
1958,126318.77101914273
107,156040.37077224173
2295,201607.9435225814
704,96778.34764979903
676,134032.84940459373
259,176394.3744012109
93,279559.02782791795
106,240867.65864486777
2315,179300.82973746595
1050,106702.59292387494
1095,210982.1109448466
2709,150098.11554645118
758,116958.20021529356
1496,157710.3799480022
2370,119010.01347285043
2458,261298.336323283
2733,132068.61322339188
161,260725.75573015623
726,142646.36930493222
845,221504.9047824132
947,243933.2665248792
2232,109035.10862528134
2563,148567.37240900713
2299,125257.61927994166
211,95861.98701037982
605,171737.94411469132
1478,199239.97920490813
2247,255360.94998490767
2274,212887.9527486121
2869,227167.20733505473
967,221695.68415089708
2656,120675.97723330435
667,219885.96158549504
1042,102265.70385086292
2023,157282.72057639682
2447,365837.0720928118
2055,124004.20253253377
2275,291011.39641776413
2204,172281.78979508698
1563,261437.02006732443
483,220542.8862744422
796,139593.7594379792
1526,159882.23076199784
2042,116637.44673290623
442,322143.5560911669
1693,309369.5524069279
1468,214028.478141028
1430,213264.88510533067
2605,153751.5804806102
1529,203059.42359994334
335,131804.49661078016
1287,116837.40134606716
31,91451.15368269499
1785,295514.58804980904
82,160439.9168998189
2620,128500.52401911988
252,189912.05183861475
721,80325.72859757546
2165,189620.74112488076
2316,190921.640416019
775,132494.5724471696
1558,92483.56813323962
17,197310.2127494071
1022,219856.6918057822
925,136930.02174975144
438,293912.67088322446
1270,144169.29610010146
1272,132423.41752378325
215,144614.8562677164
266,226529.6681108075
2402,288289.8691751747
1250,138909.26402161294
1984,102571.79038813755
1279,142963.40723108273
377,236409.1646335348
1252,119549.54515151227
2156,242212.33512520953
499,305510.9134729996
1374,123880.56080609845
2898,257501.1000352422
401,111183.538311029
2721,166152.3763526194
2078,254544.9049018529
2589,133771.14735548824
1946,254674.4836452269
1334,121865.21756304492
2781,229195.32356984942
431,360227.86948196526
576,183656.44111539487
1474,204366.3173995435
2254,138850.81924745312
2155,265751.6961110757
885,95485.84737095094
643,145058.62949469348
1944,131841.25169847932
480,201711.35364159287
2845,103197.31392784449
2387,313967.5241440055
2407,208102.05824597468
2527,163688.8745220152
2514,154087.01323944487
629,159021.98949857688
80,196216.05493402528
1876,137983.43640896713
1546,107560.95337248835
2518,203467.91939143252
2347,164934.21641590365
783,236626.79840164012
1322,49954.30237845707
194,102056.50924401535
1770,304517.5471544409
2143,140912.36783318105
1229,200680.10790820725
511,284133.4695930821
46,222559.06180276384
1348,158476.3089265099
2465,201117.27781523275
387,228405.90742064163
873,217059.37512736832
1918,117390.18499016462
2764,230737.9248587591
2184,122035.76023085366
934,146785.67142282205
1920,126066.73091207942
2631,136930.74525061387
1768,561289.0012526923
2040,108679.36434911031
1749,218213.67620172913
834,247982.7711824532
1457,233560.17538451782
79,106476.6472437816
2302,126916.12315671255
1817,149055.90042109397
2755,241302.4159333917
359,185230.27673569642
2059,111043.08886719609
2092,231317.40361650445
2516,237442.0534976615
150,108013.5089999701
1656,153425.28148049943
83,85493.50503990772
2411,187761.89374921483
795,81494.10482281119
2312,230210.02456590038
2917,114330.97095839694
1624,177574.27358560587
2215,288205.1409555197
1211,146804.93327623658
1485,164253.2273058943
1024,175126.1561045732
570,204346.01821617578
2874,133741.1076588385
700,153105.71840515276
2756,212591.11411979713
2022,169812.10806576538
583,218860.4513751821
2392,328912.5162476131
2424,184599.49577162095
212,82197.89622042951
736,132659.71273021871
1610,177169.77227993187
890,124997.3560350236
467,186307.86673376255
578,235305.3105912685
1747,192408.014901639
1149,149681.92353426298
2758,234624.01711516787
857,141399.64253143646
2219,267679.0219982998
733,84512.25362823933
2909,109591.74060087574
1798,282783.87436299707
235,119758.33864228995
2366,133936.41726395418
1027,126229.93326310621
1195,137650.9769344177
1303,62162.35545971528
148,172810.417140224
608,154884.58837171743
2515,198941.62749454638
821,283944.52932998614
2500,262560.75581732864
745,95776.74986605807
741,125274.87854665337
1611,95026.67983430077
2532,130453.24984924201
1081,228846.4523053437
1692,412873.3280801708
2520,169392.62514067008
276,80658.83273895616
1992,130515.83268902916
663,81976.13106293786
418,122386.26439513834
1733,195076.67224551033
2359,138776.52661353073
253,186622.899633858
1518,146568.60408232902
2035,138735.82302271202
2919,70201.15326592055
1540,244763.06661567048
2120,148683.19765484083
1674,191697.82525853364
256,167317.79528331102
2361,107437.83777612282
978,83207.55995822078
2280,153265.73831798177
2095,219205.22900334053
1709,330948.3758306024
2801,240059.71906653699
1246,132021.02048073916
2373,105296.47559364542
1055,279760.7931458936
2017,128449.24914732027
1099,258128.54329004072
1344,80804.94366992154
835,210834.47170452526
1117,218791.064718747
2043,114239.2796675927
2085,115298.44220665217
410,136266.61898063426
2650,114161.00495524309
2867,179918.2316014121
1668,108628.21249305687
1161,173157.87725456676
2122,181027.49858897302
2539,160054.57388988603
1047,127210.81456627342
1445,133040.2904851452
541,128378.49616681327
569,229414.83663277194
1276,128424.21774959634
918,156207.81243358998
326,182891.53092754362
1936,132119.0610740914
895,92329.33239161567
257,145581.53570654697
1241,172210.1426672465
1545,108570.78930091373
1189,170036.8865152702
270,144162.36185688007
2066,188836.21281123647
693,104858.75395112617
1259,164387.0297225673
2916,157726.6615666055
2321,297959.05323019845
1977,94381.44230852349
1895,145065.96056443665
1240,159971.90420343293
85,147519.8307314947
1823,115919.46700257438
825,267598.2474424475
110,231135.00897706492
697,116149.16222630939
2297,121317.01424670355
1231,139267.55848440944
1355,133792.12243867276
968,316176.1891919449
584,215537.4222502363
1315,135277.02628518792
1606,155588.58944812138
206,100738.64477496341
1685,326689.1529727547
2016,124637.59439961205
869,201226.4473808295
2135,125945.1514641958
2346,186577.5728907585
2430,228814.4639267847
2198,103524.16922027105
2652,124816.4271994588
27,120832.47989835619
241,168902.59889630065
906,128172.83398417124
1506,124478.82629730504
2098,358572.5649016986
1435,217586.52161830792
2213,130488.73728734703
1274,134845.26446257142
743,51586.784055143245
1737,197278.26662693702
2797,269659.69676435634
2185,48239.81813848298
58,162287.43571863166
830,206189.92211739285
808,108759.90140225209
680,149838.84366686927
1153,107592.62369912807
1291,123556.35161369239
1818,144654.53985998922
2161,183260.93236640666
1883,123072.28706883421
350,358437.61026732984
2473,136183.97777403513
295,168068.7864533844
293,179123.4971241561
859,136981.12713283955
288,69509.41672365088
1578,157193.48432972888
102,174411.6240364774
2831,147485.68587220905
1030,164305.91847869958
2551,145470.5559265092
1286,150338.79556650188
958,307821.0866735185
776,128592.56656104817
72,231896.2695154483
2263,263749.69567257515
1866,153571.33510383972
2876,68943.58262245487
2146,246799.33415666549
103,175980.82195364762
1500,131209.3088464588
492,182511.46478695024
167,142659.46873501016
2597,123172.36615629989
2685,112405.90869734608
1035,159090.6750472967
1220,72484.1430786376
2602,157325.0894685214
2159,205344.85754537277
695,131282.92288016586
1109,256352.87758870173
640,186087.02546762547
1652,165102.5842306072
2090,180355.08530443546
1188,174357.65768348493
2345,228778.09318274673
1059,389881.4913728866
2751,232663.7394505813
128,204270.8349470243
1523,174164.3824201861
2925,155798.00390581138
2145,292161.4249717352
1121,212939.2961947844
566,300263.88266775827
565,238565.74814995195
1331,137114.1357003122
2928,112654.08724614773
156,140392.73539831128
797,132865.1092641884
327,79034.66655137301
2859,138766.56738365552
1453,119584.86020468113
1762,353472.70744795236
1868,189458.36184104014
1760,177211.3303595002
1113,255959.64127311384
1812,185286.92246832536
117,149670.8673108455
1142,207193.27923907049
2342,364823.1888828558
927,171421.65810080434
2478,186767.55532974048
655,94897.092946674
2064,131230.20150832954
369,275515.5052654752
2239,106249.59963151245
2732,213700.83432555338
1653,163027.91368321766
959,215874.06746696137
2395,344354.9414091158
1412,96242.69739716029
271,249858.90014412528
1484,153614.58282414882
1497,159670.48644403278
552,144277.71404719332
2,122968.53954149847
1855,307504.77952857566
4,267636.0127915451
2292,165653.25763352308
134,142654.41069280996
646,105723.11350332077
42,288891.5372677102
532,221654.13920355454
713,94073.67313782014
2561,127937.65645472912
2360,138894.23451916734
1333,120853.96321590283
1407,196071.3035011898
2892,295347.0403079104
574,210788.16838614427
1227,174481.40377795862
2591,208738.5786682146
1476,209784.9386561692
1125,252751.25064511504
1446,144673.43814517543
408,115356.81173119714
1101,297030.4607703837
2251,205165.0071258203
373,171583.47303919774
2554,133561.8331830723
2382,285001.53787713964
1985,84301.22483787822
519,227535.95312870215
1093,200469.09220068954
864,242937.87206855867
2889,129632.20065615862
2308,199097.2176167265
986,163317.09687759558
1302,145911.4087603817
585,150413.1163327942
2708,134875.91463810668
147,122879.91883370694
1441,220132.1817718433
383,192896.26304614276
285,148643.6926259297
181,103277.78550156992
358,185359.2204804009
780,181573.62947260984
258,185233.70225396345
1865,211535.3920253952
692,117449.31717901817
2902,321778.0498037918
508,271400.0374251847
2638,140098.2559845296
36,138771.60732828436
611,174571.6567703156
2281,143289.09288855788
1678,119860.15156687834
1696,425989.7629226396
1557,80402.85057853012
2180,159251.98031217794
1726,224472.90183860078
951,146490.2681904234
267,227975.41976581985
2706,131800.6223796932
2221,232327.9213532914
1357,141785.78455979197
2901,300176.07118508406
347,166419.85383933058
2164,198942.31705193798
1586,310427.3425933548
360,169213.8892083867
1769,251577.17940251622
2617,153953.76792835194
1879,138380.51516882636
991,228586.3539924464
1535,121293.15150189523
1191,145982.18098940677
1579,220187.58602456487
1882,138851.32747077
1510,131432.98300763394
2196,166328.7721646089
1845,171454.26324180292
2336,371163.6310850249
942,89253.47423903759
861,136255.14358253553
2555,129290.45429514657
1392,152675.67841368954
2099,262468.92713911616
1543,108549.69002311156
948,264983.49861612776
1239,165463.8354635064
22,186111.13064563667
2796,244089.98939081046
2747,169979.22775953915
92,282592.3743351874
210,182963.76374281442
1858,190659.62752770446
2228,155120.4029984197
447,232173.59518708254
827,236007.81605224602
1649,204607.36120366454
682,136219.77014235483
2698,93060.62313822735
494,162927.55116891634
214,87622.29700785101
2441,238448.89426432125
2679,100943.19431858616
1336,105933.0519372552
465,188195.51800809737
1524,156042.56415924424
2543,118779.7219430448
631,139236.8255035142
2452,323679.6040441903
228,152372.5992127157
126,148165.6477944518
1092,222481.83032325888
1122,212996.83811494854
932,216050.26867310674
1980,73587.7579226572
2171,118128.78861512787
551,152339.1780399286
2768,184266.4487985362
2056,102379.54794317293
1159,356022.8764315689
2645,118427.35079548179
1174,167972.76043499776
2266,211492.49475605006
2462,369133.4597622504
1219,145375.32415390346
2922,179325.47824040378
118,140646.0127126702
474,174704.8658533631
2576,138646.16565879568
872,269136.70712061116
1077,220261.59635682227
1536,159188.28158531478
1150,129197.0870621085
2341,327828.81473711453
1931,147312.69351744215
2785,136852.05310875154
2538,123371.44898816246
597,194243.3473374486
464,173351.8499802838
233,242232.82516162496
2169,136027.706403011
2123,172714.94578826314
1867,162671.1936725833
137,247824.72798937862
515,234340.27854465635
933,103792.16282053632
2784,159248.63378736944
972,157683.68400114498
599,168207.12340781972
2614,136157.2632881144
2582,141352.8023071952
1409,158637.77034389338
175,104220.71757145131
352,241091.98594368843
976,108916.84456614756
2134,190071.46111923057
984,113580.68829606342
2396,341841.0093694045
1673,145024.1412858197
404,115383.9766743592
607,168642.58649817132
814,159953.89446339058
868,189780.48864512536
2271,211795.31225646188
1633,253342.76605754392
337,191839.90892594177
2765,179400.15715514516
1746,245669.6006221922
368,340809.6963604299
2806,201813.4013151087
1662,188004.0921936681
1234,201739.72736977812
1373,125415.8316259537
1672,111523.35558983368
1939,133585.6435687401
